"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
26;10;"Chardon Lagache";2.266905475940289;48.845088298230586;1;"Paris 16ème";75116
26;10;Mirabeau;2.2730641263728324;48.84707750639776;1;"Paris 16ème";75116
27;11;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
27;11;"Hôtel de Ville";2.3520676701390992;48.857352404237716;1;"Paris 4ème";75104
27;11;Rambuteau;2.3532739485947705;48.861190156002216;1;"Paris 4ème";75104
27;11;"Arts et Métiers";2.3565081436435453;48.865299611696805;1;"Paris 3ème";75103
27;11;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
27;11;Goncourt;2.370764434748399;48.870007016890526;1;"Paris 10ème";75110
27;11;Belleville;2.3767355865572877;48.872286601164795;1;"Paris 19ème";75119
27;11;Pyrénées;2.3852029155695305;48.873818789232516;1;"Paris 20ème";75120
27;11;Jourdain;2.3893253789100948;48.875247347693374;1;"Paris 19ème";75119
27;11;"Place des Fêtes";2.3931393703604957;48.876723661025224;1;"Paris 19ème";75119
